designation,split,y,w,aov_F,amp_snr,max_phase_gap,n_cycles_observed,n_points,loo_worst_chi2,power_ratio,fap,n_visits,n_sectors,baseline_hr,n_outliers_rejected,frac_points_stacked,phase_angle_range_deg,median_n_stack,pk_over_med,pk_prom,pk_snr
(12502) 1998 FO68,dev,1,1.0,74.09022596871333,7.26985320989044,0.0082024832829988,14.346317379750866,330.0,,1.0,7.846882243798231e-85,2,1,88.83063967869384,9,0.0,3.217981585020448,1.0,154.50204565638677,2.2943816900671923,143.38734043598612
(113561) 2002 TY33,dev,0,1.0,1.3555344597882646,4.150209847411464,0.0521602275502433,6.821901068923079,69.0,9.613280845894945,1.0,0.0085951703327941,3,2,398.7730011556414,0,1.0,8.028197170284368,20.0,15.673812405855845,1.427145845646243,13.983896990526452
(237026) 2008 SY42,dev,0,1.0,1.406174663035698,1.9711214869178613,0.0543270725434331,310.97462722150595,90.0,1.7618029546419764,1.0,0.3138511124458485,8,3,1612.7739765013685,3,1.0,11.885817915888044,23.0,11.15683572475474,1.923501989198293,10.135845351170124
(591649) 2014 AX21,dev,0,1.0,4.115488901443578,2.6545752575150807,0.0447640331953788,511.6448504591325,100.0,2.7388439142782697,1.0,0.1110988133362013,11,2,1200.2097338094609,5,1.0,17.608872543578165,15.0,12.334137070209366,2.0733795361778213,11.10010015969311
2020 RJ107,dev,0,1.0,31.402791126739917,9.737282009415145,0.1965492277481743,67.98031414719091,31.0,2.0525568509256154,1.0,2.6904242190972424e-08,3,2,1603.8680585797993,0,0.064516129032258,10.67949730746899,1.0,10.45812264789688,1.178989742528722,8.063695539760396
(79846) 1998 XS2,dev,0,1.0,16.163676812772252,585372.8635849814,0.4335366417288985,67.56373624521903,37.0,,1.0,0.0019961204728017,1,1,78.83529706299305,0,1.0,0.8613107585135094,7.0,19.513870146878844,1.1805806396006011,16.255454759965914
(307026) 2001 XD126,dev,0,1.0,1.4211316111530092,1.0595991999391898,0.034185938609038,309.07473472490705,152.0,1.789083582348368,1.0,0.5496719475966735,6,2,1071.730100665125,2,1.0,17.739277658174906,8.0,10.33239423153857,1.4353413720440578,9.390474368018973
(54725) 2001 KT5,dev,1,1.0,17.43536794629229,2.7381699489327285,0.0356024625647282,6.268813663909592,399.0,1.384064738478155,1.0,3.330829634718003e-36,5,1,532.1849692695541,1,1.0,5.9397637072193845,3.0,113.42513840159354,11.388062066360092,108.46036851573076
(49516) 1999 CJ32,dev,1,1.0,23.653222150986473,0.8493987602620217,0.001925454961698,512.1903020151535,2718.0,1.7818319094720525,1.0,3.059506784636421e-84,10,3,10894.820480771536,14,0.195095168374817,15.513672996364118,1.0,196.51387118732552,9.113405702542764,178.22160406279664
(33923) Juliewarren,dev,1,1.0,6.50932736169465,1.1799892166521309,0.0042501850724429,117.2244352359095,959.0,1.262366434216284,1.0,3.732841367106457e-13,3,1,457.8283236720599,7,0.0,7.596895775896641,1.0,44.68890706138142,3.894958048754989,41.78526777831264
(332846) 2010 EW139,dev,0,1.0,13.258961809260269,3.927518687632857,0.1463347929971895,484.7784303796867,33.0,0.8386421165697353,1.0,0.1760049753158896,6,2,1676.2191628348664,1,1.0,16.712970017030237,42.0,9.928111307461435,1.5542401174449896,8.428613836411442
(71194) 1999 XH231,dev,1,1.0,15.397849913833676,1.9056156592911633,0.0021667233943592,43.628867300738854,949.0,,1.0,9.726598380197682e-43,2,1,161.83216676744632,0,0.0,1.0365999619467776,1.0,107.15007185391524,9.726794236630196,100.00524642933266
(71321) 2000 AB83,dev,0,1.0,2.5799717659433936,1.4461950993643362,0.0293989244308662,6.641509538183808,211.0,1.457532996478066,1.0,0.1540582296897899,4,2,809.5435398909613,2,1.0,9.13963963662355,4.0,14.506882138608423,2.2454605940297476,13.063151474780248
(923) Herluga,dev,0,1.0,20.350294554064007,9.083021468117533,0.2423053763364845,1.2322099420057535,115.0,,1.0,1.6115313044356484e-14,1,1,26.836043354007415,11,0.0,0.0524085707359169,1.0,44.03635578245321,1.0783278248896435,31.934765335981577
(94360) 2001 RW15,dev,0,1.0,1.2107583763789542,0.3391831286288236,0.0023556255521677,17.544065503234997,2415.0,1.2524790951247828,1.0,0.3287561142118925,10,1,609.6640076431213,2,0.0,6.682685881753711,1.0,11.105408390272796,1.788328645144922,9.36202220876201
(125121) 2001 UG51,dev,0,1.0,3.331289019359877,1.2224750979487935,0.0132981354755935,84.6396753407238,369.0,2.6228111184351612,1.0,0.4338077203132526,5,1,265.5828417131561,2,0.9973045822102424,1.725292953257087,3.0,9.986763795706592,1.42362187426287,9.15810317179505
(220984) 2005 NT15,dev,0,1.0,8.5349152368517,7.267126542310276,0.1314073083730687,7.720056562150303,101.0,870.7172589058198,1.0,1.7730741564334551e-31,6,3,1783.9466927380415,17,0.3983050847457627,16.48097513673401,1.0,23.907504711808556,1.1554437833545337,23.95115774815463
(452185) 2015 RA91,dev,0,1.0,6.240538955197531,3.440974189162063,0.0424491371273738,10.44662302822302,100.0,1.8590860020749709,1.0,2.3765787094003025e-05,7,3,1804.790106213768,0,1.0,15.96194561618342,12.0,30.938472332753573,1.7755817890484338,28.16547891469491
(47373) 1999 XT91,dev,0,1.0,4.930987471065349,0.780968532315251,0.0028835627957746,19.501013125451685,1633.0,1.3864680951937491,1.0,3.7166871847481765e-05,4,1,430.0075252071256,0,0.0,2.511152459730857,1.0,22.939882016500057,2.198592860450886,19.64243943974452
(56697) 2000 LO27,dev,0,1.0,1.2936828027989078,1.5923140459953111,0.0021328140759308,284.23815027306534,2063.0,108.67464363682294,1.0,1.3051692477780957e-23,7,3,1481.7603781180806,5,0.0,17.632158464658396,1.0,15.811060209791703,1.156757753927881,11.22719327464766
(763551) 2012 FO19,dev,0,1.0,61.06305736385131,53.143333490683865,0.1594430918000006,1.8405569081999995,239.0,,1.0,3.278041002540761e-71,1,1,102.51007989887148,22,0.0,0.0688815699862672,1.0,679.0323708973355,1.3531391729994318,632.6271111571359
(164527) 2006 HT65,dev,0,1.0,5.3016298200228835,2.3808185095384657,0.0444438899437955,2.2288094417024693,199.0,213.32443167019505,1.0,2.5102352143989207e-08,4,1,534.9142660085927,4,1.0,4.148142405608094,5.0,39.47242681382098,4.95747144674509,37.88199621752591
(46918) 1998 SC,dev,1,1.0,42.74571524293342,2.349849878996054,0.0086067255894639,144.58314425097277,1409.0,1.3030668572206352,1.0,1.4527039352843303e-120,6,2,901.6847780614626,2,0.3019135364989369,10.984007678830372,1.0,332.83871429188383,37.03510387404351,307.5099844347674
(16464) 1990 EV1,dev,0,1.0,0.936392797080841,0.7413157361633643,0.0187008218130797,148.48202511851798,292.0,2.5709714950191427,1.0,0.8055665639616775,7,1,560.7215346914018,4,1.0,0.502153915670366,5.0,10.927249011537612,1.5193045941243395,9.149146832125496
(6844) Shpak,dev,0,1.0,137.96202219001532,12.078550401149029,0.0939701835469004,1.307965151946232,320.0,,1.0,5.020829025631716e-137,1,1,85.83852305368055,1,0.0,1.5269925173676029,1.0,422.8028150398009,2.8788598937169616,345.2451802578156
(2970) Pestalozzi,dev,0,1.0,244.7141240612584,43.80515265056747,0.3286730056748888,0.6713269943251112,152.0,,1.0,6.877674893377688e-79,1,1,37.00296989438357,0,0.0,0.3911726716359958,1.0,154.31492091721952,1.0061108746844711,124.98340865769066
(259500) 2003 SS262,dev,0,1.0,3.3917360514166996,1.9410187126076364,0.0464843273208128,418.06649058574754,110.0,1.2201554516288915,1.0,0.1141350896319163,5,2,895.2967123342096,0,1.0,16.153118552237707,13.0,12.782525448919992,1.640247851843602,11.320231374392112
(129597) 1997 VT1,dev,0,1.0,3.55437198310804,2.4932794595348837,0.0283932961864027,9.192966901504036,220.0,2.1855369305327628,1.0,0.1078745699220202,9,3,1613.4668828747235,5,1.0,19.549182905769133,12.0,14.29651490435298,2.040929854620166,13.188381165857702
(551753) 2013 JP36,dev,0,1.0,1.9114136684363725,1.776294448545508,0.065761869865848,151.81206303927624,54.0,1.425663393189348,1.0,0.1134542433960727,4,1,515.3895339533337,0,1.0,2.4261329613976974,25.0,11.087998965271012,1.6763712444764327,9.41264153149708
(100062) 1992 EH9,dev,1,1.0,6.945474178423289,2.117733591164862,0.040817847313419,53.41061229262955,314.0,2.128636773615841,1.0,1.1673016628198383e-10,11,3,1818.3696285656188,1,1.0,17.72562643689433,4.0,38.80075662690351,5.4208895085113165,36.86649086449578
(94932) 2001 YJ73,dev,0,1.0,3.186604269421073,1.0523754688209106,0.0136738957122471,20.040938171073364,453.0,5.836185261081302,1.0,0.3541581294497635,13,3,1832.2277762596495,5,1.0,15.235282625834916,7.0,13.134740854272431,1.9831133683211517,11.739413316433074
(216590) 2002 LC47,dev,0,1.0,4.830269452695118,2.50342428102555,0.0870006091135228,77.03342821478442,30.0,1.145423037804819,1.0,0.0258171144302892,6,3,1695.8468337144004,0,1.0,13.991777170773696,31.0,9.436233765801278,1.655918962875952,8.463383422420355
(322430) 2011 SR203,dev,0,1.0,6.182964370706394,2.9119547811496727,0.0322124774346608,382.70401286114617,123.0,7.0043487173841745,1.0,0.3863010434319687,8,4,11709.317933397137,1,0.9919354838709676,14.724456646557485,4.0,12.719156292202443,1.6736175768705013,11.42662918991864
(29186) Lake Tekapo,dev,0,1.0,12.505480198175094,1.0748125720788535,0.0015164917314462,2.8639317736974177,2189.0,1.9693657344395952,1.0,1.4603221948006086e-17,6,1,629.4944946896285,1,0.0,6.882015333308921,1.0,64.021536684538,3.990186703584646,59.19471255061031
(304593) 2006 VC61,dev,0,1.0,4.342917784587072,3.4513305591823555,0.092251808498288,217.29532632443664,45.0,1.9903253419223303,1.0,0.1108282008424036,8,3,1816.5162718521897,0,1.0,16.452295720295638,43.0,10.322582239332682,1.817020943644611,9.258120114425756
(35738) 1999 GO20,dev,0,1.0,16.417316307962636,5.817225898291435,0.0872645334542782,3.1022247370911193,223.0,,1.0,2.7404197445915994e-08,2,1,408.8518138183281,6,1.0,5.902206512417246,3.0,57.093481547154106,4.834980255071487,54.92552686630886
(21550) Laviolette,dev,1,1.0,21.90977448714743,1.7515451078645063,0.0030624145637387,192.3365064546729,1817.0,1.8986883406354176,1.0,2.5256281989060245e-83,6,1,546.8472419639002,1,0.0,6.788814931550432,1.0,210.96396358262209,18.476827698373917,201.08357245413455
2015 MS192,dev,0,1.0,36.92943858376263,6357.371935968407,0.6281806660172262,27.33658076406407,42.0,,1.0,4.6661420204181237e-26,2,2,821.0692919925204,0,0.0,3.8629538816243496,1.0,48.32485454121776,1.005723182034235,38.93684625931324
(85987) 1999 JT5,dev,0,1.0,2.9526873512729703,0.3698552277577149,0.0012908248280836,684.5939485763636,4195.0,1.1103201051515288,1.0,0.0001683449361648,15,3,1828.1987366111716,1,0.1720686367969494,20.640380266936617,1.0,21.98528993068521,3.05514783696109,20.14392073051006
(56735) 2000 NB18,dev,1,1.0,10.852732202327712,1.8469159673329345,0.0418050594142268,101.72074265563528,646.0,1.1196861445399409,1.0,6.782319269714606e-28,4,1,516.9305961385835,0,1.0,9.183946992032633,2.0,92.29501493180778,9.754197197728956,88.5278635108563
(81052) 2000 EV63,dev,1,1.0,16.934895921951767,2.0266353390473713,0.0201092981735562,188.04359665170745,666.0,2.3925553119530605,1.0,2.1490742276581428e-45,6,1,628.668274422409,0,0.7972972972972973,3.4756685824764357,2.0,127.8388523656683,8.067572032083339,126.04783254212582
(11855) Preller,dev,0,1.0,8.954608104585303,2.4425414888764805,0.0114368717073444,3.1562853406507414,383.0,,1.0,1.0406593271428076e-11,2,1,556.1322391719441,14,1.0,6.455807680137074,3.0,73.55066617468613,6.619090239796062,68.25333622961641
(84900) 2003 SH306,dev,0,1.0,12.276774353959228,4.604925701824968,0.1653503230277612,199.6922313000844,49.0,,1.0,0.9487120451881316,2,1,233.65518502617488,1,1.0,0.6534807339625246,14.0,9.268879382843096,1.4595601395903233,7.920632890617777
(696867) 2016 SM51,dev,0,1.0,350.6741748274431,1158.1705949326806,0.3757322173209017,9.10608779745508,54.0,1203829.4909586364,1.0,4.7695009626615117e-14,6,3,1214.5841330745025,0,0.1481481481481481,8.21988786207696,1.0,37.63649998051259,1.9657202557486495,32.83852608917754
(86020) 1999 JP128,dev,1,1.0,6.598814868281365,1.1017977054928263,0.0038688702342018,1701.0779051293862,1146.0,1.430190205136769,1.0,2.3959526312514816e-05,9,3,9942.0900282691,9,0.3393939393939394,17.39009229826557,1.0,49.77303201364782,3.9661671483844376,45.70753717366319
(121714) 1999 XZ115,dev,0,1.0,1.3782844039038524,1.6356586338739705,0.0801373259134861,66.176786820415,73.0,,1.0,0.32667267192723,2,1,312.86235099151963,0,1.0,1.2651861547230825,6.0,8.632310261708591,1.4574164298216334,7.174280090933935
(227012) 2004 XJ129,dev,0,1.0,3.1020476660640477,2.2560052691001613,0.1511233292193282,98.86695874842628,30.0,1.3542099127873408,1.0,0.0870567724047701,3,1,271.3308936059475,1,1.0,0.1155981435471957,24.0,9.746787862385718,1.6826730921741022,8.414592090885144
(315740) 2008 FK2,dev,0,1.0,3.1198303765297553,1.5313053714979332,0.1493136976159649,151.36667944204262,30.0,0.616448181369737,1.0,0.1300445444194266,5,1,500.9332772098133,0,1.0,3.9655908500060018,39.0,9.515807170420244,1.4701379472573104,8.00551303803522
(3152) Jones,dev,1,1.0,303.04030150292766,11.940653324825997,0.0020307670882102,6.345301944307059,869.0,,1.0,1.3063541654261025e-288,2,1,141.9994028492365,0,0.0,0.3764377852089229,1.0,1368.9775549178405,11.533816247667335,1163.4480051059095
(74162) 1998 QR102,dev,0,1.0,2.7407262655322757,0.4594935614155286,0.0037275607965691,147.23225901631503,3012.0,1.4107348323143176,1.0,0.436705144937894,13,4,2479.7382184441667,13,0.1976859504132231,21.32854976837172,1.0,12.36387980483816,1.8520028781061788,11.387911835805824
(31478) 1999 CJ45,dev,1,1.0,31.04153503022975,1.836077258872828,0.0012225684950016,96.98231229737756,2876.0,1.7298739292927496,1.0,8.037041189859152e-98,5,1,606.5009287903667,2,0.0,5.164640615774532,1.0,265.94460671724414,16.600589652312067,249.04878949756417
(231863) 2000 SJ261,dev,0,1.0,31.41771675099403,6.879517011757707,0.1232619980010882,41.563857073089736,123.0,7.223716408994976,1.0,8.330039508388774e-17,7,3,1755.0733771569212,3,0.1825396825396825,16.28523877332023,1.0,54.90251814445789,1.2084597245701303,50.64744358745451
(61966) 2000 RU22,dev,0,1.0,7.763191152654141,1.7338820176930605,0.0818561849912399,5.661404409524498,381.0,2.1137608518256377,1.0,1.6077461867501875e-16,5,2,646.4544494924485,6,0.8217054263565892,12.088986648692526,2.0,63.24048579179703,4.954851239524357,58.12900516292913
(416303) 2003 SF5,dev,0,1.0,1.2403809399079684,0.908453715192744,0.0205790626013032,549.3595366244471,256.0,1.951212650032948,1.0,0.999999999999988,7,2,1212.4931580246775,8,1.0,22.63211891315019,5.0,9.71982958198767,1.577028283093078,8.493418890923515
(468878) 2013 RD88,dev,0,1.0,2.10309363618879,2.3853171215292437,0.0432499375737982,77.91463444412328,81.0,1.3614869021710974,1.0,0.0582860939861779,7,1,565.993732528179,1,1.0,4.383878496247382,19.0,12.479682071290943,2.0455454006074043,11.364133712873103
(71139) 1999 XB180,dev,0,1.0,1.446608520497629,0.334991399614185,0.0015033422495049,2339.87426470141,2855.0,1.6504494641247949,1.0,0.8540714956475021,15,4,10194.185359245515,3,0.1011196641007697,17.359915578988197,1.0,10.731999089895352,1.5922904188190172,9.199495953979069
(1331) Solvejg,dev,1,1.0,201.22778958959745,38.02615604246643,0.0162176246125096,19.2337127694157,261.0,,1.0,7.675177043144786e-152,1,1,371.0301622613333,26,0.0,3.384033565194068,1.0,341.9617773069397,2.7865600689504313,269.9650289374381
(17326) 4023 T-1,dev,0,1.0,1.3616144203252634,0.2963975545372824,0.0053203841796687,100.2018479820228,1771.0,6.133129587974921,1.0,0.9819666491084764,6,1,483.98789952497464,0,0.0033879164313946,3.0973096116429772,1.0,9.253579713209955,1.5415123861856972,8.069447174840573
(155339) 2006 RD83,dev,0,1.0,1.9038975634573785,1.3640049565891796,0.0831510224510051,296.4892826342868,99.0,1.6915346526784831,1.0,0.5749900287004424,5,2,1207.415485438309,0,1.0,19.76165311947694,8.0,7.353731347221284,1.4146423382458426,6.400622536550768
(15722) 1990 QV2,dev,0,1.0,65.63587914362826,349.495573537691,0.5575073292978758,0.4424926707021241,490.0,,1.0,8.062401851383773e-56,2,1,79.83337395329727,0,0.0,0.3353328628518826,1.0,179.93891418318992,1.338212453467635,190.71907732714948
(111363) 2001 XC126,dev,0,1.0,1.1652239601234504,1.2351618259905055,0.0605038379735393,227.3492988123032,95.0,2.321044347334398,1.0,0.8366712604285038,9,3,1852.4022820079117,2,1.0,13.0920384155308,11.0,10.99390675983873,1.8087174536496635,9.790769620772824
(155388) 1994 AR10,dev,1,1.0,6.211173513515029,0.7797997207660111,0.0022929546922478,106.47269564294936,2018.0,1.8964507623650833,1.0,3.0148060259832025e-14,6,2,1214.132535847777,7,0.0291358024691358,19.88271744479936,1.0,42.505890701029585,5.589285396456266,41.53962532908968
(67619) 2000 SJ171,dev,0,1.0,2.062056805782348,0.4114619356018392,0.0059052102009451,51.051532809392455,1099.0,2.425038265386976,1.0,0.9713142158002348,10,2,1217.3551397482515,4,0.99909338168631,10.83962606813916,2.0,10.94892899947498,1.5021801512361244,9.33929399908809
(71) Niobe,dev,1,1.0,281.83716057015323,57.2748553841011,0.0039808441596171,2.2519174398674497,501.0,,1.0,6.01817053656396e-69,2,1,80.00004013994476,0,0.0,0.4687925130869588,1.0,890.2027698562036,1.2439399546822612,757.2112669080269
(45936) 2000 YB133,dev,1,1.0,18.650732649782935,2.03386362093077,0.0073246866653191,2806.2966393303336,972.0,1.4815294310912892,1.0,3.70363960687523e-52,4,2,10849.830305674695,9,0.1376146788990825,0.7962627481741031,1.0,143.5619838243706,7.433061887880226,136.33521380004163
(78400) 2002 QG5,dev,1,1.0,14.070101986122904,3.175843025153267,0.0494305271304533,3.2043066597495025,480.0,2.315166069198391,1.0,2.5442240558820206e-35,5,1,615.8945680512115,2,1.0,1.1021988382853571,3.0,128.26162464070765,11.825804133971555,120.44665375346212
(24021) Yocum,dev,0,1.0,1.2334468479923268,1.002487872982254,0.0455174550603062,366.71648620013264,210.0,1.5060649522753111,1.0,0.2326591103947649,4,2,724.5605628981139,8,1.0,7.576573785755453,6.0,18.938187893350904,2.110236807889601,16.70072994284469
(175808) 1999 RT175,dev,1,1.0,6.269346798530075,1.6584630849985955,0.0218829810687424,16.850720397336225,344.0,1.1526792283138547,1.0,2.216085441383709e-15,4,2,1219.2596620045952,0,1.0,19.889840895756816,2.0,54.73320283641607,6.455519794536325,54.00857588462419
(154841) 2004 RC36,dev,0,1.0,1.8290686050852616,1.098311841433898,0.0222323476029848,7.59610052954646,155.0,1.144126493081493,1.0,0.9388093515274684,4,1,455.5603555783164,3,1.0,3.2655524778235416,4.0,10.72314140716251,1.5834727044466193,10.03391465359582
(224665) 2006 AV15,dev,0,1.0,1.92568350701696,0.8171614712384451,0.0326564872053374,586.4019334102568,210.0,1.0789933302740615,1.0,0.609886861231618,8,2,1128.8853382099187,4,1.0,13.812548545820272,9.0,12.483018467046827,1.9242819362492776,11.108024788201796
(317707) 2003 QO18,dev,1,1.0,27.76335882197987,2.319113600865478,0.0101430482041222,49.55832673476268,1031.0,1.4079221291582529,1.0,2.018837949818937e-65,6,1,575.8200802817009,13,0.1513409961685823,12.03566184709349,1.0,146.70065425142857,12.603368637334931,140.88206321467135
(121543) 1999 VG1,dev,0,1.0,3.026760669482196,0.7765721666114669,0.0067410773636158,13.828675882400304,752.0,1.5782483076768024,1.0,0.8382989700294893,3,2,773.6958774769446,1,1.0,12.821817370002575,2.0,11.637673450587483,1.4998673239576357,9.955065905030002
(79980) 1999 DX3,dev,1,1.0,5.029427085003585,0.4454124116841794,0.0026328667779789,14.278779940292456,2317.0,1.87460722598741,1.0,0.029783134631542,12,2,2655.8728646576637,8,0.101505376344086,24.338524681893,1.0,15.666710331997717,2.2116913238518507,14.287825292249252
(123882) 2001 DS39,dev,0,1.0,2.2663148682277123,1.8858968990193088,0.0382772267777716,14.697693586116154,155.0,6.304573603797994,1.0,0.1056934510764789,7,3,1847.8650604967845,9,1.0,14.76884830814449,9.0,15.428996036568956,2.1954793337347924,14.10658796418219
(315281) 2007 TG112,dev,0,1.0,2.2506761250821645,1.44108760177962,0.0333878472025392,219.886537390276,125.0,1.2418086402736324,1.0,0.5109047950046611,6,1,539.8255961601972,1,1.0,7.709268517900147,8.0,9.556510407419356,1.610764526826598,8.634299055391926
(22796) 1999 NH18,dev,1,1.0,24.56686402609987,2.9569813458447394,0.02319891895775,3.1798493745444367,479.0,,1.0,2.7801220923292885e-58,2,1,425.70742074778536,1,1.0,1.0160606132578387,2.0,172.6776421626936,11.914065364758416,161.33252304130627
(105359) 2000 QS110,dev,1,1.0,4.902309558867567,1.3173179787501177,0.0137139574455824,368.9573071315015,416.0,6.843526331600394,1.0,4.8006820808939466e-06,10,2,10801.753046900849,2,1.0,2.9372929717995993,2.0,23.876261515176793,2.9570408582461916,22.310962495189266
(133089) 2003 MQ8,dev,0,1.0,2.944243945359747,2.1968917490563524,0.0604246811217485,711.8749758918943,53.0,0.518338914487201,1.0,0.1831930384376948,5,2,2191.8796505556093,0,1.0,18.485985341678095,13.0,9.258405468940031,1.5870482799855188,7.591973310132875
(33470) 1999 FQ37,dev,1,1.0,5.62302872826602,1.8159239552495825,0.0236338258182611,75.33752589004675,386.0,1.4340181438461477,1.0,6.877579118595849e-08,8,3,1878.4697785904864,3,0.9974293059125964,4.734053425281578,6.0,34.90342559097029,4.558962738421584,32.522704581475935
(234305) 2001 AF22,dev,0,1.0,155.02288806609556,74.77395050575095,0.2670401397815725,17.241541203228486,118.0,4.157713997910856,1.0,2.6446169790309514e-71,5,2,662.5617822115892,6,0.0887096774193548,7.633010439956912,1.0,137.2416702800554,1.0188558058799866,120.33582983582716
(5549) Bobstefanik,dev,1,1.0,67.08285453549142,2.889903160166909,0.0017012710096114,185.46859890597557,2646.0,2.3480965696565264,1.0,1.3757575064919265e-212,6,1,589.4931212893571,7,0.0,4.507244764296873,1.0,589.0373738265477,10.613314424788555,527.8354170654237
(13179) Johncochrane,dev,0,1.0,1.3700578878407228,1.4308094558600757,0.0205609960865384,874.9192838927147,233.0,4.457726034875892,1.0,0.0990067191794971,7,3,1829.1865488099863,14,1.0,8.511994263031534,6.0,14.721075895376988,2.135818013235191,13.588096690055515
(8824) Genta,dev,0,1.0,164.142341451488,138.8945346643808,0.5062681064385112,0.4937318935614888,224.0,,1.0,1.8853416924690009e-84,1,1,40.3338137101382,0,0.0,0.0640081481565224,1.0,410.4804646596405,1.0407633904521545,375.2569617653064
(34186) 2000 QT47,dev,0,1.0,27.01287162207406,10.94107393813008,0.1783408783358334,3.650437406362715,323.0,3.5643906672160908,1.0,1.243529497440594e-05,5,1,622.1597124275286,3,1.0,4.783597351406814,2.0,31.937279722622502,3.7930752216139614,29.263871582681276
(402505) 2006 DZ55,dev,0,1.0,144.5501238527637,225.45846914866175,0.1687134020623685,52.40909592457322,127.0,46.25641786707586,1.0,1.8965759073872352e-06,6,3,1828.5117652342888,16,0.0419580419580419,10.389229944548273,1.0,193.00959076760876,1.0918728681816727,175.95284649655923
(205663) 2001 XD169,dev,0,1.0,1.3531759203529257,1.173742193698755,0.0513725341444175,73.13163596524483,120.0,1.142059611540906,1.0,0.703274483791196,4,2,822.6507098190486,2,1.0,13.257458187933056,4.0,7.828417854960469,1.681866821353261,7.309705580719661
(131594) 2001 WL99,dev,0,1.0,2.158616833250219,1.7106690729612093,0.0334229184195121,188.28302219646417,124.0,3.3244282540066257,1.0,0.1409612817290945,9,2,1170.969272677903,1,1.0,3.774260730552864,16.0,12.324192112574734,1.7154423357553543,11.100097121209132
(314116) 2005 EP103,dev,0,1.0,112.67669972773535,132.47024841755623,0.1940628204675785,8.124277517151825,118.0,0.2295450980771271,1.0,4.175478581320465e-62,3,1,238.91673619608628,11,0.0155038759689922,5.087830387567596,1.0,9.2578179609783,1.0071452699959342,8.982148744795401
(43161) 1999 XW123,dev,0,1.0,3.595237324222065,0.3318941253064066,0.0014629081139489,16.162188806894147,2963.0,3.0666293074156954,1.0,0.0557565402696919,8,3,1841.3649339855183,10,0.0894719138916918,15.59941672484602,1.0,16.457460652301716,1.7814475372901175,15.08092260573546
(66664) 1999 TB9,dev,1,1.0,2.6701449780191417,0.6547006774140028,0.0067770624332472,82.70583897727639,943.0,1.1657432072677103,1.0,0.237659943534383,4,1,571.114868787874,1,0.2171610169491525,10.166199908955903,1.0,11.027372188858571,1.7923898611494384,9.818755877022108
(44740) 1999 TJ37,dev,0,1.0,2.7895973855474043,0.4704334469425696,0.0015180448086914,117.39364592459036,2504.0,1.4104443418393524,1.0,0.0070254078825985,6,1,608.4995056028129,21,0.0,4.797348290243506,1.0,16.387214099969746,1.7046981681484294,14.77258743152306
(4961) Timherder,dev,1,1.0,16.468709630907846,2.702890787207008,0.0154971499482591,147.11108612713986,541.0,2.219873838383835,1.0,3.051397004896881e-34,3,1,606.3639597675065,9,0.0781818181818181,1.0328274230099908,1.0,86.7393039839398,9.000726518152279,81.10939481620312
(48303) 2002 LJ37,dev,0,1.0,3.764144071376261,0.8133248612864178,0.0068887451426267,46.360423613640165,713.0,1.9479568644194651,1.0,0.0179849914390778,7,1,579.6736933857319,5,0.1420612813370473,7.085134963586396,1.0,13.120058058390958,1.6189715673046643,11.434473976375957
(183466) 2003 BE74,dev,0,1.0,3.556854619609303,0.696197208500278,0.0025407254714744,13.337968540370152,1244.0,1.7567354593917244,1.0,0.0006206682471051,5,1,345.00027990702074,3,0.0208500400962309,3.3244355870047917,1.0,21.10019777689368,2.819331526141632,19.405162383956363
(310642) 2002 CC221,dev,0,1.0,4.1413028748526814,3.405662374362238,0.1205592219962283,821.5766057803089,44.0,2.1679291355574377,1.0,0.9998722471194954,8,3,1595.5646263902308,2,1.0,15.865758861934236,29.0,4.166687783210594,1.4403889966522456,5.002052029591919
(291664) 2006 HE69,dev,0,1.0,2.3816137977976943,1.0280222531079206,0.0168005656084588,14.83228043654365,321.0,1.8796325035049293,1.0,0.3610837469615279,9,3,1830.630556993245,3,1.0,20.882124608423855,7.0,11.666892640801644,1.7179231390942682,10.310984636944807
(178259) 2007 VV202,dev,0,1.0,2.222162521968656,1.5881459669389064,0.0519202320977616,394.2922744668158,147.0,1.6767200245618643,1.0,0.0215832876789525,8,3,1825.720960096456,1,1.0,15.95552058827693,14.0,14.71037115130176,1.9661462454883307,12.969229406986678
(253722) 2003 WA6,dev,0,1.0,2.358531613035101,0.8342955533813136,0.0100664881482624,161.20060664546216,627.0,1.7758110952833066,1.0,0.0253660165871989,7,2,1199.9428881158235,0,1.0,20.54215531573006,3.0,16.444513433656663,2.143250960578093,14.718197533808423
(22274) 1981 RN,dev,1,1.0,10.524346188607776,1.0661641073421315,0.0029369756755583,69.04405302404957,2207.0,1.8991024059665664,1.0,2.0267435453984067e-41,4,1,518.1727975867689,10,0.0,5.860423814270526,1.0,142.64214835603167,3.27424348036808,132.0135366040983
(1156) Kira,dev,0,1.0,32.04537064652147,515.1808390991836,0.5949537373206051,0.4050462626793948,204.0,,1.0,4.06769476417431e-29,1,1,34.003333445463795,0,0.0,0.258462912188623,1.0,89.73237341733261,1.069845488366249,96.23020302569974
(480252) 2015 HS56,dev,0,1.0,3.051512983848279,2.152619492396917,0.1134357390840303,127.64432575488772,31.0,2.8859725658736637,1.0,0.107909465506528,3,1,375.8372054581996,0,1.0,6.252707576291734,27.0,7.813018068728794,1.5060631629710757,6.9852280068834665
