Number,Name,Period,U,U_clean,Albedo,period_updated,period_source,tess_period_hr,harmonic_n,harmonic_offset,designation,aov_F,n_points,reliability_score,is_reliable,n_phase_coverings,theta_ours,theta_lcdb,theta_lcdb_harm,null_p5,ours_det,lcdb_det,lcdb_harm_det,vetted
162297,1999 VU167,3.68,2+,2.0,0.1,3.68,LCDB_native,,,,,,,,,,,,,,,,,False
162313,1999 WA24,40.0,2,2.0,0.2,40.0,LCDB_native,,,,,,,,,,,,,,,,,False
162361,2000 AF6,3.4558,3,3.0,0.2,3.4558,LCDB_native,,,,,,,,,,,,,,,,,False
162385,2000 BM19,9.463,2+,2.0,0.2,9.463,LCDB_native,,,,,,,,,,,,,,,,,False
162393,2000 CM81,138.684,2,2.0,0.06,138.684,LCDB_native_TESS_disagrees,2.025242536399524,,0.9707934219318808,(162393) 2000 CM81,2.279852856360186,46.0,0.0017867110411277,False,0.0,,,,,,,,False
162416,2000 EH26,24.0,2,2.0,0.2,24.0,LCDB_native,,,,,,,,,,,,,,,,,False
162421,2000 ET70,8.947,3-,3.0,0.2,8.947,LCDB_native,,,,,,,,,,,,,,,,,False
162431,2000 FV4,113.765,2,2.0,0.05,113.765,LCDB_native,,,,,,,,,,,,,,,,,False
162454,2000 HO24,8.46128,2,2.0,0.06,8.46128,LCDB_native,,,,,,,,,,,,,,,,,False
162457,2000 HO35,40.035,2,2.0,0.24,40.035,LCDB_native_rescale_below_cut,39.964210876098775,1.0,0.0017681809392087,(162457) 2000 HO35,7.683231860930251,476.0,0.8997521672636273,True,2.0,,,,,,,,False
162463,2000 JH5,3.024,2,2.0,0.2,3.024,LCDB_native,,,,,,,,,,,,,,,,,False
162464,2000 JR60,298.768,2,2.0,0.057,298.768,LCDB_native_TESS_disagrees,14.750937536021656,,0.9012549032291164,(162464) 2000 JR60,2.8784822043250826,111.0,0.3875451770926542,False,0.0,,,,,,,,False
162479,2000 OH31,2.96,1+,1.0,0.3,2.96,LCDB_native_TESS_disagrees,205.2050624248288,,33.66301730149135,(162479) 2000 OH31,3.186779919136941,493.0,0.0079506241402461,False,0.0,0.8453896091240863,1.0012419817050668,1.001451955759804,0.878614563191315,True,False,False,False
162483,2000 PJ5,2.642,3-,3.0,0.2,2.642,LCDB_native_rescale_below_cut,2.5506933170223713,1.0,0.0345596831860819,(162483) 2000 PJ5,2.293891700757959,62.0,0.042835045920536,False,0.0,,,,,,,,False
162525,2000 QK127,5.145,2,2.0,0.2,5.145,LCDB_native,,,,,,,,,,,,,,,,,False
162565,2000 RU31,2.552,2,2.0,0.2,2.552,LCDB_native,,,,,,,,,,,,,,,,,False
162566,2000 RJ34,50.67,3-,3.0,0.2,50.67,LCDB_native,,,,,,,,,,,,,,,,,False
162567,2000 RW37,2.439,2,2.0,0.2,2.439,LCDB_native,,,,,,,,,,,,,,,,,False
162570,2000 RA45,79.8645,2,2.0,0.2,79.8645,LCDB_native,,,,,,,,,,,,,,,,,False
162577,2000 RR90,6.085,2,2.0,0.35,6.085,LCDB_native,,,,,,,,,,,,,,,,,False
162586,2000 SE31,16.5642,2,2.0,0.2,16.49078828268552,TESS_precision_LCDB_harmonic,16.49078828268552,1.0,0.0044319506715976,(162586) 2000 SE31,26.79197770215069,1024.0,0.9208467713151894,True,5.0,,,,,,,,False
162600,2000 SV71,86.0937,2,2.0,0.35,86.0937,LCDB_native_TESS_disagrees,2.2447309645990217,,0.9478537694488908,(162600) 2000 SV71,2.91996942555995,36.0,0.077576469101845,False,0.0,,,,,,,,False
162625,2000 SR127,22.8356,2,2.0,0.2,22.8356,LCDB_native,,,,,,,,,,,,,,,,,False
162635,2000 SS164,6.8939,3,3.0,0.2,6.8939,LCDB_native,,,,,,,,,,,,,,,,,False
162641,2000 SB179,7.323,2,2.0,0.2,7.323,LCDB_native,,,,,,,,,,,,,,,,,False
162713,2000 UY95,4.098,2,2.0,0.2,4.098,LCDB_native,,,,,,,,,,,,,,,,,False
162723,2000 VM2,4.571,3,3.0,0.2,4.571,LCDB_native,,,,,,,,,,,,,,,,,False
162747,2000 WH28,31.6968,2,2.0,0.2,31.6968,LCDB_native,,,,,,,,,,,,,,,,,False
162748,2000 WG30,28.7642,2,2.0,0.35,28.7642,LCDB_native,,,,,,,,,,,,,,,,,False
162752,2000 WF48,35.4686,2,2.0,0.2,35.4686,LCDB_native,,,,,,,,,,,,,,,,,False
162764,2000 WJ117,13.3375,2,2.0,0.2,13.3375,LCDB_native,,,,,,,,,,,,,,,,,False
162772,2000 WX175,108.495,2,2.0,0.2,108.495,LCDB_native,,,,,,,,,,,,,,,,,False
162790,2000 YJ35,53.633,2,2.0,0.06,53.633,LCDB_native,,,,,,,,,,,,,,,,,False
162805,2001 AR,10.078,2,2.0,0.057,10.078,LCDB_native_TESS_disagrees,119.2134016646534,,4.914536696996101,(162805) 2001 AR,2.8131090392211497,132.0,0.0130609229308831,False,0.0,0.8800938194438592,1.0081028990944907,0.9847491307620077,0.8807162882219172,True,False,False,False
162809,2001 AW34,5.577,2,2.0,0.27,5.577,LCDB_native,,,,,,,,,,,,,,,,,False
162811,2001 AG51,29.0,2-,2.0,0.057,29.0,LCDB_native,,,,,,,,,,,,,,,,,False
162820,2001 BK36,3.954,3-,3.0,0.062,3.954,LCDB_native_TESS_disagrees,206.48370925485443,,25.110737133896613,(162820) 2001 BK36,6.771126094431159,190.0,0.0674691763830635,False,0.0,0.7269966312280657,1.0004675351064092,0.9771102791725392,0.8486288308298027,True,False,False,False
162832,2001 CO6,10.649,2,2.0,0.22,10.649,LCDB_native,,,,,,,,,,,,,,,,,False
162836,2001 CY22,5.25,2,2.0,0.2,5.25,LCDB_native_rescale_below_cut,4.111435885913227,1.0,0.2168693550641471,(162836) 2001 CY22,2.596151546544683,48.0,0.0048820880985169,False,0.0,,,,,,,,False
162872,2001 FP3,21.0204,2,2.0,0.2239,21.0204,LCDB_native_rescale_below_cut,20.978648785564125,1.0,0.0019862235940264,(162872) 2001 FP3,3.1140071166335157,141.0,0.0984401800838727,False,0.0,,,,,,,,False
162896,2001 HG11,127.365,2,2.0,0.057,127.365,LCDB_native_rescale_below_cut,74.4759013426175,2.0,0.1694877139342441,(162896) 2001 HG11,4.471873250517649,34.0,0.0015670443499328,False,0.0,,,,,,,,False
162900,2001 HG31,60.61,3,3.0,0.2,60.61,LCDB_native,,,,,,,,,,,,,,,,,False
162906,2001 KY10,72.4922,2,2.0,0.057,72.4922,LCDB_native,,,,,,,,,,,,,,,,,False
162907,2001 KJ21,4.87159,2,2.0,0.38,4.87159,LCDB_native,,,,,,,,,,,,,,,,,False
162909,2001 KQ41,5.36,2,2.0,0.057,5.36,LCDB_native_rescale_below_cut,3.7101378374275695,1.0,0.307810104957543,(162909) 2001 KQ41,2.349331570875968,160.0,0.5937560353748529,True,0.0,,,,,,,,False
162912,2001 MD12,125.517,2,2.0,0.057,125.517,LCDB_native_TESS_disagrees,7.281124268366484,,0.8839818627219184,(162912) 2001 MD12,2.670347674360381,33.0,0.0038426621884047,False,0.0,,,,,,,,False
162917,2001 OW1,8.147,2,2.0,0.057,8.147,LCDB_native,,,,,,,,,,,,,,,,,False
162920,2001 OF9,17.555,2,2.0,0.057,17.555,LCDB_native,,,,,,,,,,,,,,,,,False
162921,2001 OL11,140.062,2,2.0,0.057,140.062,LCDB_native,,,,,,,,,,,,,,,,,False
162930,2001 OA82,6.82714,2,2.0,0.057,6.82714,LCDB_native,,,,,,,,,,,,,,,,,False
162935,2001 OO98,10.4202,2,2.0,0.047,10.4202,LCDB_native,,,,,,,,,,,,,,,,,False
162936,2001 OD102,4.11,2,2.0,0.057,4.11,LCDB_native,,,,,,,,,,,,,,,,,False
162939,2001 PA12,6.76112,2,2.0,0.047,6.76112,LCDB_native,,,,,,,,,,,,,,,,,False
162941,2001 PM25,7.08987,2,2.0,0.06,7.08987,LCDB_native,,,,,,,,,,,,,,,,,False
162943,2001 QZ18,4.78,2,2.0,0.057,4.78,LCDB_native,,,,,,,,,,,,,,,,,False
162954,2001 QB93,16.4748,2,2.0,0.057,16.4748,LCDB_native,,,,,,,,,,,,,,,,,False
162970,2001 QK240,3.50808,2,2.0,0.057,3.50808,LCDB_native,,,,,,,,,,,,,,,,,False
162974,2001 QC276,298.963,2,2.0,0.07,298.963,LCDB_native,,,,,,,,,,,,,,,,,False
162977,2001 QY294,15.677,2,2.0,0.057,15.677,LCDB_native,,,,,,,,,,,,,,,,,False
162980,2001 RR17,12.71,2,2.0,0.2,12.71,LCDB_native_TESS_disagrees,2.3444750838236876,,0.6310818121441877,(162980) 2001 RR17,1.5980808520205296,129.0,0.1137125968306413,False,0.0,0.9146819019360626,1.0353924293217194,0.9799581574859432,0.913658859248632,False,False,False,False
162998,2001 SK162,68.0,2,2.0,0.2,68.0,LCDB_native,,,,,,,,,,,,,,,,,False
163000,2001 SW169,69.97,3-,3.0,0.2,69.97,LCDB_native,,,,,,,,,,,,,,,,,False
163005,2001 SX265,5.13,-,,0.2,5.13,LCDB_native,,,,,,,,,,,,,,,,,False
163033,2001 XX142,4.575,2,2.0,0.2,4.575,LCDB_native_TESS_disagrees,123.74658643442028,,12.524217096657951,(163033) 2001 XX142,2.663445647315162,139.0,0.0127181023113146,False,1.0,0.92035693398259,1.0069665391180078,0.9944875384817556,0.9142226044868004,False,False,False,False
163035,2001 XK176,5.08,1,1.0,0.2,5.08,LCDB_native,,,,,,,,,,,,,,,,,False
163048,2001 XJ240,11.379,1,1.0,0.2,11.379,LCDB_native,,,,,,,,,,,,,,,,,False
163051,2001 YJ4,4.693,2,2.0,0.2,4.693,LCDB_native,,,,,,,,,,,,,,,,,False
163055,2001 YL61,91.1646,2,2.0,0.3,91.1646,LCDB_native_TESS_disagrees,10.648825493687436,,0.7663824446399713,(163055) 2001 YL61,1.6222396335816982,239.0,0.1572482769240033,False,0.0,0.9753757362798858,0.89484472752641,0.9449900169863062,0.892588225614109,False,False,False,False
163068,2002 AP5,27.812,2-,2.0,0.3,27.812,LCDB_native,,,,,,,,,,,,,,,,,False
163081,2002 AG29,19.64,3-,3.0,0.2,19.64,LCDB_native,,,,,,,,,,,,,,,,,False
163102,2002 AQ125,6.08,2,2.0,0.057,6.08,LCDB_native_rescale_below_cut,10.586482838321572,0.5,0.1294010823748707,(163102) 2002 AQ125,2.533418214405256,128.0,0.2496652447946022,False,0.0,,,,,,,,False
163129,2002 CH1,7.841,2-,2.0,0.3,7.841,LCDB_native,,,,,,,,,,,,,,,,,False
163174,2002 CX236,4.19571,2,2.0,0.22,4.19571,LCDB_native_TESS_disagrees,24.984387664823355,,1.9773730387495032,(163174) 2002 CX236,2.2002059364498283,78.0,0.0050862982813848,False,0.0,0.8434619243759169,1.0633214679730492,1.0073409003296925,0.8609448475404187,True,False,False,False
163191,2002 EQ9,3.0,1,1.0,0.2,3.0,LCDB_native,,,,,,,,,,,,,,,,,False
163201,2002 EB39,35.4356,2,2.0,0.2,35.4356,LCDB_native,,,,,,,,,,,,,,,,,False
163230,2002 EG125,13.456,2,2.0,0.179,13.456,LCDB_native,,,,,,,,,,,,,,,,,False
163232,2002 ED135,1.75,-,,0.055,1.75,LCDB_native,,,,,,,,,,,,,,,,,False
163243,2002 FB3,6.231,2,2.0,0.2,6.231,LCDB_native,,,,,,,,,,,,,,,,,False
163249,2002 GT,3.7663,3,3.0,0.2,3.7663,LCDB_native,,,,,,,,,,,,,,,,,False
163252,2002 GD11,7.0,1,1.0,0.2,7.0,LCDB_native,,,,,,,,,,,,,,,,,False
163313,2002 JG75,25.0573,2,2.0,0.1,25.0573,LCDB_native,,,,,,,,,,,,,,,,,False
163348,2002 NN4,14.5,3-,3.0,0.2,14.5,LCDB_native,,,,,,,,,,,,,,,,,False
163362,2002 OZ14,14.251,2,2.0,0.057,14.251,LCDB_native,,,,,,,,,,,,,,,,,False
163364,2002 OD20,2.42,2+,2.0,0.2,2.42,LCDB_native,,,,,,,,,,,,,,,,,False
163373,2002 PZ39,148.7,2,2.0,0.2,148.7,LCDB_native,,,,,,,,,,,,,,,,,False
163419,2002 RK52,15.964,2,2.0,0.057,15.964,LCDB_native,,,,,,,,,,,,,,,,,False
163430,2002 RO67,13.6398,2,2.0,0.057,13.6398,LCDB_native_rescale_below_cut,13.4289191755488,1.0,0.0154606976972682,(163430) 2002 RO67,2.5240009804331835,136.0,0.1057999978787393,False,0.0,,,,,,,,False
163431,2002 RR67,70.583,2,2.0,0.057,70.583,LCDB_native,,,,,,,,,,,,,,,,,False
163434,2002 RY72,7.22,2,2.0,0.057,7.22,LCDB_native,,,,,,,,,,,,,,,,,False
163460,2002 RP139,3.42532,2,2.0,0.13,3.42532,LCDB_native_TESS_disagrees,17.623965454616723,,1.5726013123761753,(163460) 2002 RP139,2.1162761429777905,94.0,0.016439950347581,False,1.0,0.7519146311893156,1.0679537495987763,0.895463024629114,0.884385317705826,True,False,False,False
163486,2002 SL6,12.846,2,2.0,0.057,12.846,LCDB_native,,,,,,,,,,,,,,,,,False
163489,2002 SE11,8.35,2,2.0,0.057,8.35,LCDB_native,,,,,,,,,,,,,,,,,False
163499,2002 SE41,61.2634,2,2.0,0.057,61.2634,LCDB_native,,,,,,,,,,,,,,,,,False
163502,2002 SA46,3.89,2,2.0,0.057,3.89,LCDB_native,,,,,,,,,,,,,,,,,False
163509,2002 SU60,51.959,2,2.0,0.057,51.959,LCDB_native,,,,,,,,,,,,,,,,,False
163533,2002 TY46,5.376,2,2.0,0.057,5.376,LCDB_native,,,,,,,,,,,,,,,,,False
163534,2002 TQ51,39.0196,2,2.0,0.24,39.0196,LCDB_native,,,,,,,,,,,,,,,,,False
163544,2002 TK85,12.441,2,2.0,0.057,12.441,LCDB_native,,,,,,,,,,,,,,,,,False
163546,2002 TL90,7.339,2,2.0,0.13,7.339,LCDB_native_TESS_disagrees,32.68860295779692,,1.227047483158258,(163546) 2002 TL90,2.4126186457683545,106.0,0.0138016270373309,False,0.0,0.8619419946425999,1.0214570119298614,0.9497104473024328,0.8707851558372337,True,False,False,False
163552,2002 TK110,70.7539,2,2.0,0.057,70.7539,LCDB_native,,,,,,,,,,,,,,,,,False
163554,2002 TU114,5.89,2,2.0,0.057,5.89,LCDB_native,,,,,,,,,,,,,,,,,False
163567,2002 TU135,7.76,2,2.0,0.13,7.76,LCDB_native,,,,,,,,,,,,,,,,,False
163574,2002 TO159,5.47781,2,2.0,0.057,5.47781,LCDB_native,,,,,,,,,,,,,,,,,False
163580,2002 TR180,17.8926,2,2.0,0.24,17.8926,LCDB_native,,,,,,,,,,,,,,,,,False
163594,2002 TH207,117.736,2,2.0,0.057,117.736,LCDB_native,,,,,,,,,,,,,,,,,False
163627,2002 UB7,7.24848,2,2.0,0.057,7.24848,LCDB_native,,,,,,,,,,,,,,,,,False
163628,2002 UH8,20.6471,2,2.0,0.057,20.6471,LCDB_native,,,,,,,,,,,,,,,,,False
163631,2002 UN13,166.59,2,2.0,0.13,166.59,LCDB_native,,,,,,,,,,,,,,,,,False
163634,2002 UW25,10.426,2,2.0,0.07,10.426,LCDB_native_TESS_disagrees,2.442495245872625,,0.5314607239837665,(163634) 2002 UW25,2.128509449837666,220.0,0.2366813765756476,False,0.0,0.9026875766675884,1.0302505062865868,1.0169988106058423,0.899929487185585,False,False,False,False
163655,2002 VH79,18.4366,2,2.0,0.057,18.4366,LCDB_native,,,,,,,,,,,,,,,,,False
163676,2002 XG62,4.82,2-,2.0,0.057,4.82,LCDB_native,,,,,,,,,,,,,,,,,False
163677,2002 XP62,131.937,2,2.0,0.057,131.937,LCDB_native,,,,,,,,,,,,,,,,,False
163680,2002 XK84,38.4209,2,2.0,0.057,38.4209,LCDB_native,,,,,,,,,,,,,,,,,False
163691,2003 BB43,6.649,2,2.0,0.2,6.649,LCDB_native,,,,,,,,,,,,,,,,,False
163693,Atira,3.398,3,3.0,0.2,3.398,LCDB_native,,,,,,,,,,,,,,,,,False
163694,2003 DP13,2.387,3-,3.0,0.2,2.387,LCDB_native,,,,,,,,,,,,,,,,,False
163696,2003 EB50,62.06,3-,3.0,0.2,62.22976863581212,TESS_precision_LCDB_harmonic,62.22976863581212,1.0,0.0027355564906883,(163696) 2003 EB50,384.44149469285566,2344.0,0.9519741438694268,True,6.0,,,,,,,,False
163704,2003 FL100,7.875,2-,2.0,0.3,7.875,LCDB_native,,,,,,,,,,,,,,,,,False
163714,2003 GT23,5.753,2-,2.0,0.3,5.753,LCDB_native_TESS_disagrees,137.10974252033066,,10.916369070079146,(163714) 2003 GT23,1.811003930993357,77.0,0.0037938383084432,False,0.0,0.6202996859453728,1.0856537471640963,1.0313763213834162,0.8054907460856336,True,False,False,False
163732,2003 KP2,151.1,3,3.0,0.2,151.1,LCDB_native,,,,,,,,,,,,,,,,,False
163743,2003 MN3,104.263,2,2.0,0.2,104.263,LCDB_native,,,,,,,,,,,,,,,,,False
163764,2003 OX27,19.202,2-,2.0,0.35,19.202,LCDB_native,,,,,,,,,,,,,,,,,False
163770,2003 PX4,44.6146,2,2.0,0.2,44.6146,LCDB_native,,,,,,,,,,,,,,,,,False
163792,2003 QV45,4.99,2-,2.0,0.179,4.99,LCDB_native,,,,,,,,,,,,,,,,,False
163818,2003 RX7,5.649,3-,3.0,0.2,5.649,LCDB_native,,,,,,,,,,,,,,,,,False
163862,2003 SX98,23.1109,2,2.0,0.1,23.1109,LCDB_native,,,,,,,,,,,,,,,,,False
163874,2003 SW147,10.3,2,2.0,0.26,10.3,LCDB_native,,,,,,,,,,,,,,,,,False
163899,2003 SD220,285.0,2+,2.0,0.2,285.0,LCDB_native,,,,,,,,,,,,,,,,,False
163902,2003 SW222,4.76,2,2.0,0.2,4.76,LCDB_native,,,,,,,,,,,,,,,,,False
163934,2003 SG311,8.438,2,2.0,0.057,8.438,LCDB_native,,,,,,,,,,,,,,,,,False
163950,2003 UN22,1.97,-,,0.25,1.97,LCDB_native_TESS_disagrees,9.0167890444031,,1.288525138173375,(163950) 2003 UN22,5.362282084139566,34.0,0.0024376943633581,False,0.0,,,,,,,,False
163956,2003 UV45,3.126,2,2.0,0.18,3.126,LCDB_native,,,,,,,,,,,,,,,,,False
163964,2003 UR81,7.22,2-,2.0,0.1,7.22,LCDB_native,,,,,,,,,,,,,,,,,False
163974,2003 UC109,2.5,2,2.0,0.057,2.5,LCDB_native,,,,,,,,,,,,,,,,,False
163978,2003 UU115,2.979,2,2.0,0.18,2.979,LCDB_native,,,,,,,,,,,,,,,,,False
164013,2003 UT197,5.895,2,2.0,0.1,5.895,LCDB_native_rescale_below_cut,2.042046009169463,2.0,0.307193890018842,(164013) 2003 UT197,2.475623442707707,53.0,0.0021343225318248,False,0.0,,,,,,,,False
164025,2003 UH226,3.58,2,2.0,0.04,3.58,LCDB_native,,,,,,,,,,,,,,,,,False
164030,2003 UJ245,1.15,-,,0.1,1.15,LCDB_native,,,,,,,,,,,,,,,,,False
164049,2003 UC302,55.0648,2,2.0,0.1,55.0648,LCDB_native,,,,,,,,,,,,,,,,,False
164079,2003 WS94,5.3,2,2.0,0.2,5.3,LCDB_native,,,,,,,,,,,,,,,,,False
164080,2003 WJ96,2.66,2,2.0,0.08,2.66,LCDB_native_rescale_below_cut,2.1899681316922894,1.0,0.1767037098901167,(164080) 2003 WJ96,2.9940320748688225,99.0,0.7799981139172597,True,1.0,,,,,,,,False
164083,2003 WU103,14.0,2-,2.0,0.2,14.0,LCDB_native,,,,,,,,,,,,,,,,,False
164102,2003 WY175,2.58,2,2.0,0.057,2.58,LCDB_native,,,,,,,,,,,,,,,,,False
164104,2003 XF9,2.628,2,2.0,0.18,2.628,LCDB_native,,,,,,,,,,,,,,,,,False
164121,2003 YT1,2.343,3,3.0,0.2,2.343,LCDB_native,,,,,,,,,,,,,,,,,False
164125,2003 YZ10,24.4219,2,2.0,0.06,24.4219,LCDB_native,,,,,,,,,,,,,,,,,False
164131,2003 YL43,20.6268,2,2.0,0.07,20.6268,LCDB_native,,,,,,,,,,,,,,,,,False
164159,2003 YY151,13.8088,2,2.0,0.057,13.8088,LCDB_native,,,,,,,,,,,,,,,,,False
164163,2003 YS155,4.37,-,,0.05,4.37,LCDB_native,,,,,,,,,,,,,,,,,False
164177,2004 BM46,0.85,-,,0.057,0.85,LCDB_native_TESS_disagrees,3.8188623935081982,,1.2463896432401165,(164177) 2004 BM46,1.5299992915151053,122.0,0.0124423005777463,False,1.0,0.958933466047469,0.9711723197469072,1.0165910812929344,0.9108537022958152,False,False,False,False
164181,2004 BJ52,13.26,2,2.0,0.057,13.26,LCDB_native,,,,,,,,,,,,,,,,,False
164184,2004 BF68,5.568,3-,3.0,0.2,5.568,LCDB_native,,,,,,,,,,,,,,,,,False
164201,2004 EC,3.909,2,2.0,0.2,3.909,LCDB_native,,,,,,,,,,,,,,,,,False
164202,2004 EW,11.1,2-,2.0,0.2,11.1,LCDB_native,,,,,,,,,,,,,,,,,False
164228,2004 RC229,6.25,2+,2.0,0.2,6.25,LCDB_native,,,,,,,,,,,,,,,,,False
164290,2004 XY106,11.85,1,1.0,0.2,11.85,LCDB_native_TESS_disagrees,2.131660872386252,,0.6402260130993668,(164290) 2004 XY106,1.1345032587507102,259.0,0.3000441348174534,False,0.0,0.9845920750613674,0.9820886179872036,1.001873893769441,0.9456268876251966,False,False,False,False
164296,2004 XD131,40.804,2-,2.0,0.3,40.804,LCDB_native,,,,,,,,,,,,,,,,,False
164308,2005 AE12,10.397,2,2.0,0.2,10.397,LCDB_native,,,,,,,,,,,,,,,,,False
164335,2005 BR2,21.5112,2,2.0,0.22,21.5112,LCDB_native,,,,,,,,,,,,,,,,,False
164339,2005 BO16,4.322,2-,2.0,0.179,4.322,LCDB_native,,,,,,,,,,,,,,,,,False
164376,2005 ET113,131.955,2,2.0,0.057,131.955,LCDB_native,,,,,,,,,,,,,,,,,False
164380,2005 EB148,12.47,2,2.0,0.15,12.47,LCDB_native,,,,,,,,,,,,,,,,,False
164400,2005 GN59,38.69,3,3.0,0.2,38.69,LCDB_native,,,,,,,,,,,,,,,,,False
164405,2005 UK504,16.766,2,2.0,0.2,16.766,LCDB_native_rescale_below_cut,17.003831350115075,1.0,0.014185336401949,(164405) Fennell,2.5967956488978334,221.0,0.5977619202729173,True,0.0,,,,,,,,False
164443,2006 DH35,7.568,2,2.0,0.05,7.568,LCDB_native,,,,,,,,,,,,,,,,,False
164482,2006 FG24,4.32,2,2.0,0.1,4.32,LCDB_native,,,,,,,,,,,,,,,,,False
164512,2006 HG2,15.5846,2,2.0,0.057,15.5846,LCDB_native,,,,,,,,,,,,,,,,,False
164520,2006 HX28,26.9625,2,2.0,0.057,26.9625,LCDB_native_TESS_disagrees,2.3360462599690814,,0.8267188680597807,(164520) 2006 HX28,2.099970865995812,66.0,0.0277382704219035,False,0.0,,,,,,,,False
164523,2006 HF47,161.197,2,2.0,0.057,161.197,LCDB_native,,,,,,,,,,,,,,,,,False
164573,2006 KK122,36.4048,2,2.0,0.2,36.4048,LCDB_native,,,,,,,,,,,,,,,,,False
164592,2761 P-L,73.036,2,2.0,0.06,73.036,LCDB_native,,,,,,,,,,,,,,,,,False
164625,1993 TC15,6.32,2,2.0,0.04,6.32,LCDB_native_rescale_below_cut,2.24608365921445,2.0,0.2892140318941614,(164625) 1993 TC15,2.5783001167000537,34.0,0.0276047255723863,False,0.0,,,,,,,,False
164656,1996 RP5,20.4049,2,2.0,0.2,20.4049,LCDB_native,,,,,,,,,,,,,,,,,False
164716,1998 GH,2.66,2-,2.0,0.3,2.66,LCDB_native_rescale_below_cut,2.1339846103375724,1.0,0.1977501464896345,(164716) 1998 GH,1.5958420911851845,298.0,0.1175838050084871,False,0.0,,,,,,,,False
164726,1998 QE107,0.9,-,,0.355,0.9,LCDB_native_below_cut,5.687380795485272,,2.159655997491818,(164726) 1998 QE107,12.556509513022652,498.0,0.940453503762694,True,13.0,0.7285112868680828,0.9776380775025388,0.9720753026768868,0.8342612508890025,True,False,False,False
164727,1998 RH5,120.555,2,2.0,0.1,120.555,LCDB_native,,,,,,,,,,,,,,,,,False
164745,1998 TU8,1.0,-,,0.057,1.0,LCDB_native_TESS_disagrees,2.6176543833645463,,0.3088271916822731,(164745) 1998 TU8,3.242255674903467,68.0,0.0037777222391666,False,0.0,0.8973219628986112,1.0213333522158388,0.975035618070528,0.9028859249484092,True,False,False,False
164755,1998 VK27,3.65,2,2.0,0.2,3.65,LCDB_native_rescale_below_cut,2.036765521597045,2.0,0.1160359022449561,(164755) 1998 VK27,1.2359260817903206,178.0,0.5759979977650811,True,2.0,,,,,,,,False
164806,1999 JA110,9.01624,2,2.0,0.179,9.01624,LCDB_native,,,,,,,,,,,,,,,,,False
164818,1999 RR41,7.29,2,2.0,0.19,7.29,LCDB_native,,,,,,,,,,,,,,,,,False
164843,1999 TH138,4.72,-,,0.039,4.72,LCDB_native,,,,,,,,,,,,,,,,,False
164865,1999 TA273,15.157,2,2.0,0.3,15.157,LCDB_native,,,,,,,,,,,,,,,,,False
164874,1999 UL37,6.11,2,2.0,0.1,6.11,LCDB_native,,,,,,,,,,,,,,,,,False
165004,2000 CH15,8.79,2,2.0,0.17,8.79,LCDB_native,,,,,,,,,,,,,,,,,False
165042,2000 DE110,3.53,2,2.0,0.17,3.53,LCDB_native,,,,,,,,,,,,,,,,,False
165052,2000 EE59,7.431,2,2.0,0.057,7.431,LCDB_native_below_cut,181.2261591024665,,11.19392807848651,(165052) 2000 EE59,4.671757233252048,224.0,0.0496234486835363,False,1.0,0.7695265172030823,1.0222471980358794,1.0147439827265945,0.8597085623666435,True,False,False,False
165067,Pauls,1.1,-,,0.25,1.1,LCDB_native,,,,,,,,,,,,,,,,,False
165076,2000 FX63,1.33,-,,0.057,1.33,LCDB_native_rescale_below_cut,1.2335002529000674,1.0,0.072556200827017,(165076) 2000 FX63,2.8197672375324485,40.0,0.0023323325995338,False,0.0,,,,,,,,False
165090,2000 GP72,41.956,2,2.0,0.057,41.956,LCDB_native_TESS_disagrees,1.517049235505223,,0.9276838003858698,(165090) 2000 GP72,2.375143384039189,56.0,0.0738590117090275,False,0.0,,,,,,,,False
165093,2000 GG89,71.212,2,2.0,0.06,71.212,LCDB_native,,,,,,,,,,,,,,,,,False
165151,2000 QT33,5.13,3,3.0,0.2,5.13,LCDB_native,,,,,,,,,,,,,,,,,False
165175,2000 QN153,6.095,2-,2.0,0.3,6.095,LCDB_native,,,,,,,,,,,,,,,,,False
165194,2000 RD5,3.74,2,2.0,0.2,3.74,LCDB_native_rescale_below_cut,3.0157630243718723,1.0,0.1936462501679486,(165194) 2000 RD5,3.734932494703688,491.0,0.9086980726868744,True,0.0,,,,,,,,False
165267,2000 SO243,2.8,2,2.0,0.3,2.8,LCDB_native_rescale_below_cut,2.8893741595088227,1.0,0.0319193426817223,(165267) 2000 SO243,1.7490641365183517,96.0,0.1147172358437846,False,0.0,,,,,,,,False
165289,2000 SA356,22.083,2,2.0,0.2,22.083,LCDB_native,,,,,,,,,,,,,,,,,False
165309,2000 UU28,3.55208,2,2.0,0.2,3.55208,LCDB_native,,,,,,,,,,,,,,,,,False
165354,2000 WU48,25.3204,2,2.0,0.2,25.3204,LCDB_native,,,,,,,,,,,,,,,,,False
165360,2000 WA77,3.31,1,1.0,0.2,3.31,LCDB_native_TESS_disagrees,78.73023532931377,,10.8927847929477,(165360) 2000 WA77,2.1712978009352075,879.0,0.003071300208125,False,4.0,0.9684077601444628,0.992210161242222,0.9828791113231472,0.9616637971574452,False,False,False,False
165389,2000 WC188,38.08,3-,3.0,0.35,38.08,LCDB_native,,,,,,,,,,,,,,,,,False
165433,2000 YD72,11.438,2,2.0,0.2,11.438,LCDB_native,,,,,,,,,,,,,,,,,False
