designation,n_points,n_points_before_rejection,n_outliers_rejected,n_visits,n_sectors,magnitude_H,period_hr,period_hr_naive,ls_power,naive_power,power_ratio,pk_over_med,pk_prom,pk_snr,max_phase_gap,fap,baseline_hr,n_cycles_observed,aov_F,amp_snr,loo_worst_chi2,n_phase_coverings,reliability_score,is_reliable,double_peaked,diameter_km_real,albedo_real,spec_type,published_rot_per_hr,min_snr,median_n_stack,frac_points_stacked,phase_angle_range_deg,wrote_clean_lc,period_quality,cell,has,believed
(49700) Mather,2209,2209,0,5,1,15.51,2.797635602795842,1.398817801397921,0.0053854799837726,0.0330899985461837,1.0,39.58587364678446,5.359203608098269,36.327691739313536,0.0030054275872697,2.762136496196637e-12,581.3479161807918,207.79972759848232,9.82320324375468,0.9491150910319404,1.3589003684117458,83.0,0.9021384568609214,True,True,2.068,0.286,,,5.0,1.0,0.0,12.998737560820514,True,0.8862275449101796,n1500_a6.0,True,False
(67668) 2000 SU274,30,30,0,7,2,16.45,4.332423234994501,2.1662116174972503,0.0905559772953318,0.4972424661598647,1.0,9.743705972024596,1.6065841752690122,8.498665213972496,0.1599125336188204,0.0245139011955457,665.948205350549,153.71263822321234,10.59272034898144,2.3068421777150867,0.830882927106332,0.0,0.0066576812884758,False,True,,,,,5.0,49.0,1.0,1.6388676112467273,False,0.04,n30_a6.0,False,False
(14054) Dusek,60,60,0,2,1,15.99,1.1353994035571526,1.1353994035571526,0.0474902511657468,0.3473555717917307,1.0,16.12765529591535,1.8112738700173043,14.416889562677522,0.0955365092003037,0.0024832061437153,571.7101989065995,503.5322346616165,4.544593069481642,3.0149893536180445,,0.0,0.0802369669232192,False,False,4.914,0.032,,,5.0,7.0,1.0,7.01207064347615,False,0.1162790697674418,n30_a3.0,True,False
(127980) 2003 HC41,156,159,3,8,3,16.38,43.037774223912734,21.518887111956367,0.0562063591334964,0.1034606569949375,1.0,12.424720903127778,2.008850448066628,10.817012231937731,0.0347783732188448,0.1969094572970746,1687.849283392599,39.21785719241013,1.6650611419612136,1.2106842022303637,1.5341767398810533,0.0,0.3675011256099073,False,True,,,,,5.0,10.0,0.9622641509433962,22.106327949545847,False,0.5151515151515151,n100_a1.5,False,False
(82516) 2001 OH52,319,329,10,5,1,14.47,64.72887154185591,32.364435770927955,0.0060952891377182,0.078621904833523,1.0,19.869590455110146,2.726979461063114,17.872307961597155,0.0128741728032527,0.0050134729390504,587.3279250129126,9.073662355339012,3.2504596796628547,1.5327052712128098,2.3120731291616483,2.0,0.0594081434876263,False,True,,,,,5.0,6.0,1.0,3.577689141977318,False,0.0909090909090909,n200_a3.0,True,False
(441342) 2008 CD152,95,95,0,2,1,16.04,4.022899016375901,2.0114495081879507,0.0242337820853477,0.1176378249884676,1.0,7.745038200013185,1.2556270099422129,6.561262166744395,0.107208383847267,0.8359659445287008,132.9168710691738,33.040071482807015,2.5584342060155727,2.3220983220646336,,0.0,0.0615870272133601,False,True,,,,,5.0,6.0,1.0,1.750757655603012,False,0.0909090909090909,n30_a1.5,False,False
(38751) 2000 QN207,418,425,7,11,3,16.26,12.2883215458415,6.14416077292075,0.0185455216731096,0.0290059681188461,1.0,10.66001788061651,1.5677792585410115,9.39844190563617,0.017716883406236,0.9877055299444149,1873.1376349056372,152.43234219725696,1.280314507095133,0.7657899017819498,1.6439777571039145,1.0,0.1070365681077788,False,True,,,,,5.0,5.0,1.0,22.823400925411228,False,0.1162790697674418,n200_a0.0,False,False
(371843) 2007 XX25,31,31,0,7,2,17.15,1.1624846108166609,1.1624846108166609,0.0318698224054335,0.1518085140754992,1.0,5.113973259070526,1.6661088568776723,6.339073253016276,0.1415726919808455,0.999994882919686,1230.4457940171123,1058.4620067810688,16.919521251639605,43.13288244562339,44.37980456538203,0.0,0.0054663595067056,False,False,,,,,5.0,49.0,1.0,9.616880997652451,False,0.04,n30_a15.0,False,False
(52097) 2565 P-L,211,211,0,2,1,15.13,75.1516218552401,37.57581092762005,0.2259357275485108,0.4809842073972196,1.0,74.73553886036783,1.478810741797519,65.30808952946857,0.2392813239099699,9.305250154425914e-27,575.7576252136496,7.661280102812628,15.600494628614523,4.250588682050129,,0.0,0.0399773152821223,False,True,,,,,5.0,1.0,0.0616113744075829,9.30350370467615,False,0.0909090909090909,n200_a15.0,True,False
(45627) 2000 DY97,1291,1300,9,10,2,14.36,11.02187644851998,5.5109382242599905,0.0123394696252847,0.0560698044756015,1.0,51.78666402864958,5.6967045037039075,47.44234790847291,0.0040190915524616,1.0232904590151313e-12,2681.585522023961,243.29664141572232,5.492480059911186,0.8238685008458758,1.7006847439360635,19.0,0.9399071563335512,True,True,,,,,5.0,2.0,0.6476923076923077,15.90527128987865,True,0.9381761978361668,n500_a3.0,True,False
(14150) 1998 SQ65,1931,1933,2,6,2,14.35,15.365234961670966,7.682617480835483,0.0073038355649238,0.5266184325699145,1.0,905.728014314678,34.27948732318245,857.697230260432,0.0046128116268572,4.054232683349233e-309,1205.1532054261188,78.43376352085791,119.63370221689657,3.626945831870604,1.379794462851068,17.0,0.9542590851265236,True,True,,,,,5.0,1.0,0.2090015519917227,14.662266903064022,True,0.9381761978361668,n1500_a60.0,True,True
(84252) 2002 SL41,3821,3823,2,11,2,15.06,2.455608656990311,1.2278043284951554,0.0017711055358954,0.0147203880325992,1.0,31.55827458499564,4.269600346332376,30.770082165941957,0.0033464717004143,2.03548898037132e-08,1206.0748709980398,491.15109101963014,5.2218595212336085,0.5506434416475304,2.163116275676872,107.0,0.8663374427573971,True,True,,,,,5.0,1.0,0.1590374051791786,17.705446701156113,True,0.85,n1500_a3.0,True,False
(56735) 2000 NB18,646,646,0,4,1,15.19,5.081860224797973,2.5409301123989865,0.0045438727239852,0.2012610403400235,1.0,92.29501493180778,9.754197197728956,88.5278635108563,0.0418050594142268,6.782319269714606e-28,516.9305961385835,101.72074265563528,10.852732202327712,1.8469159673329345,1.1196861445399409,0.0,0.9939815763394346,True,True,,,,,5.0,2.0,1.0,9.183946992032633,True,0.9575163398692812,n500_a6.0,True,True
(348470) 2005 SJ83,63,65,2,8,3,16.2,1.0206588139217854,1.0206588139217854,0.0934592086053038,0.1956581573227679,1.0,9.7304142550689,1.6225236516967996,8.507909961347178,0.1214075777724486,0.3435173955335373,1779.7865693657077,1743.7625042662842,1.3706185802437798,1.4684068009338025,1.103582543954421,0.0,0.0153222531421602,False,False,4.54,0.028,,,5.0,23.0,1.0,15.632446953848945,False,0.05,n30_a0.0,False,False
(146487) 2001 RQ151,140,140,0,3,1,16.17,3.807828681753691,1.9039143408768455,0.0048017661680926,0.4531678271567702,1.0,49.0305244430295,1.8580731763629088,46.09105416679011,0.0842721545589175,1.944572505944574e-15,219.42051562434065,57.62352615172979,6.852124877231277,3.569623555001182,1.136758632745303,0.0,0.9807010783429092,True,True,,,,,5.0,2.0,1.0,3.8316365445660834,True,0.9381761978361668,n100_a6.0,True,True
(77232) 2001 FA38,782,792,10,9,2,14.4,4.800465488060838,2.400232744030419,0.0045581565070526,0.187269354818547,1.0,105.45765270372652,13.261412679088318,104.53584416148944,0.0103987497506593,4.979014682254736e-32,1192.6575718066888,248.44623396896168,16.420295516773926,2.2730006679034465,5.198778873613611,1.0,0.9931282680696648,True,True,3.952,0.163,,4.8001,5.0,2.0,1.0,14.622917265522728,True,0.9575163398692812,n500_a15.0,True,True
(307026) 2001 XD126,152,154,2,6,2,16.57,3.467543542887845,1.7337717714439225,0.0239477455513692,0.0850858461834599,1.0,10.33239423153857,1.4353413720440578,9.390474368018973,0.034185938609038,0.5496719475966735,1071.730100665125,309.07473472490705,1.4211316111530092,1.0595991999391898,1.789083582348368,0.0,0.152707755165569,False,True,,,,,5.0,8.0,1.0,17.739277658174906,False,0.125,n100_a0.0,False,False
(196895) 2003 TM3,49,49,0,5,2,15.53,4.077857459366458,2.038928729683229,0.1040923423513409,0.2388582535812486,1.0,10.77252945311827,1.928767412173036,9.80215071198146,0.106763325099224,0.2657917407824463,10483.253336867492,2570.774834904648,8.078204802475792,4.076470498058838,5.254389613795709,0.0,0.0079884241617413,False,True,,,,,5.0,26.0,1.0,2.588230401741711,False,0.04,n30_a6.0,False,False
(106127) 2000 TM36,179,184,5,5,2,15.05,134.38277415119006,134.38277415119006,0.1202211305062202,0.1791118053598098,1.0,35.77983062974168,3.5028299021316114,34.05617145244794,0.0354522058766818,4.017600275100678e-05,1195.5048062147107,8.896265267374849,5.854853058228479,3.107270116386285,5.676465248224658,0.0,0.117058689213151,False,False,4.498,0.115,,,5.0,5.0,1.0,10.02047571490062,False,0.1162790697674418,n100_a3.0,True,False
(193314) 2000 SK309,1374,1392,18,8,2,16.6,27.006629386407308,13.503314693203654,0.0115776755246766,0.1932263806459279,1.0,367.9699928918737,16.369923349634636,326.8505659850199,0.0057593249356256,7.886514326134679e-61,1220.655070764769,45.19834938673008,76.4320412526882,3.612105344948155,1.6230182189650408,1.0,0.9337205445716146,True,True,,,,,5.0,1.0,0.2492816091954023,21.19349280518367,True,0.9381761978361668,n500_a60.0,True,True
(2970) Pestalozzi,152,152,0,1,1,12.8,55.11914492814766,110.23828985629532,0.9216843157975234,0.9212583018685208,1.0,154.31492091721952,1.0061108746844711,124.98340865769066,0.3286730056748888,6.877674893377688e-79,37.00296989438357,0.6713269943251112,244.7141240612584,43.80515265056747,,0.0,0.1049199215990714,False,False,6.853,0.376,,126.942,5.0,1.0,0.0,0.3911726716359958,False,0.1162790697674418,n100_a60.0,False,False
2020 BN5,35,35,0,5,1,20.9,26.31124153038076,13.15562076519038,0.0401312667539165,0.3193192887116622,1.0,8.355294347891778,1.1418178486239732,7.067836540712727,0.0872331110027888,0.3376551179066611,207.9444679368753,7.903255636826121,1.9661255698346012,2.196917448023071,0.5112978477864496,0.0,0.0054331596693003,False,True,,,,,5.0,14.0,1.0,5.714814827490104,False,0.04,n30_a1.5,False,False
(146133) 2000 RD105,360,361,1,2,1,15.35,8.63303925373566,4.31651962686783,0.0072337394406725,0.4403579531702431,1.0,106.86927742188992,2.326303144005318,102.38719081996044,0.0464003631481795,6.248119841478172e-42,218.33245219144737,25.290334698405463,23.124251561108313,3.611441006413691,,1.0,0.9673447468962189,True,True,,,,,5.0,1.0,0.0692520775623268,1.9016830710432355,True,0.9381761978361668,n200_a15.0,True,True
(65987) 1998 HD152,438,438,0,2,1,15.44,7.441606267543506,3.720803133771753,0.0607078389450845,0.1164426070486496,1.0,37.46380342984945,4.605087221061398,37.61923039839112,0.0115759588093597,9.346397916082204e-09,372.0973304254585,50.002286743973194,3.3733680212531745,1.3505634234455308,,4.0,0.963754213490121,True,True,2.248,0.35,,,5.0,2.0,1.0,6.2949341229761435,True,0.9381761978361668,n200_a3.0,True,True
(856106) 2011 RB30,367,368,1,2,2,17.92,95.55371466648238,47.77685733324119,0.6853613472758068,0.7765126946730865,1.0,208.1022645042692,1.4926631568133562,173.57479859970837,0.2603803003024343,2.578807055648737e-116,101.34291644138284,1.060585836930641,218.4343316812895,153.90176856808668,,0.0,0.6777471396659327,False,True,,,,,5.0,1.0,0.0027173913043478,0.2285463789277599,False,0.6363636363636364,n200_a60.0,False,False
(27641) 4131 T-1,161,162,1,4,2,15.25,1.0069708212403845,1.0069708212403845,0.1658170453840976,0.1471058338299915,1.0,20.730379866336584,1.5980390171808312,17.705719179379745,0.0464526014258754,0.0058433388663108,879.4821304871002,873.3938580303213,7.862557678033564,3.762901462006377,3.5851382896728663,0.0,0.4274269102060011,False,False,,,,,5.0,6.0,1.0,7.937135564871575,False,0.5151515151515151,n100_a6.0,True,False
(39842) 1998 BV25,2603,2610,7,19,4,14.95,3.819645710545859,1.9098228552729295,0.0036405886103732,0.0119951352849869,1.0,21.858781657673923,2.56878138115335,19.76134877366501,0.0016095684016047,0.0060833305052117,11358.773831090772,2973.7768086002698,2.3534849489630463,0.3979103547868156,2.4570489884112163,65.0,0.1491293028911992,False,True,2.318,0.475,,,5.0,1.0,0.3034482758620689,24.498646401328298,False,0.125,n1500_a1.5,True,False
(157279) 2004 RT233,213,214,1,2,2,15.94,175.360847485906,87.680423742953,0.9890681108262208,0.9867264737281398,1.0,822.4254197988694,1.0053324238001553,674.8434651448417,0.7766284549941973,2.3346095281344842e-195,39.17062343645375,0.2233715450058027,205.58571992452372,131703.1320387044,,0.0,0.1734600515933605,False,True,,,,,5.0,1.0,0.0046728971962616,0.1318266036667843,False,0.25,n200_a60.0,True,False
(14006) Sakamotofumio,2578,2591,13,12,4,13.16,16.73048592274732,8.36524296137366,0.0018871102798369,0.010635121750485,1.0,16.363835214589333,2.2186220923074647,14.818702109611957,0.0024844502218361,0.0173320370411465,10478.635282130565,626.3198409487596,1.3739189552450315,0.3591167990179842,2.3230731840956484,15.0,0.3815414471280181,False,True,11.428,0.094,,,5.0,2.0,0.5109996140486299,16.505672907264234,False,0.5151515151515151,n1500_a0.0,False,False
(304593) 2006 VC61,45,45,0,8,3,16.31,8.35966563376521,8.35966563376521,0.0534343471217956,0.3280240751797314,1.0,10.322582239332682,1.817020943644611,9.258120114425756,0.092251808498288,0.1108282008424036,1816.5162718521897,217.29532632443664,4.342917784587072,3.4513305591823555,1.9903253419223303,0.0,0.0061318051947384,False,False,,,,,5.0,43.0,1.0,16.452295720295638,False,0.04,n30_a3.0,False,False
(29797) 1999 CC78,1460,1466,6,4,1,13.77,3.2662872594750576,1.6331436297375288,0.0138103701653342,0.3693732399579382,1.0,446.38407868123926,5.133200267349832,396.4703014133733,0.0037851665971318,2.367716250561337e-142,583.1986491575371,178.55093653069144,98.0308854461512,5.882573088919492,3.647930975817184,63.0,0.889610416181417,True,True,5.47,0.235,,3.266,5.0,1.0,0.0,12.839182433487832,True,0.8862275449101796,n500_a60.0,True,True
(322430) 2011 SR203,123,124,1,8,4,16.16,30.596276861213745,15.298138430606873,0.1025359232950895,0.122051953311702,1.0,12.719156292202443,1.6736175768705013,11.42662918991864,0.0322124774346608,0.3863010434319687,11709.317933397137,382.70401286114617,6.182964370706394,2.9119547811496727,7.0043487173841745,0.0,0.0641098512228205,False,True,,,,,5.0,4.0,0.9919354838709676,14.724456646557485,False,0.0909090909090909,n100_a6.0,False,False
2019 GL19,30,30,0,2,2,22.19,77.58488747050292,77.58488747050292,0.8226745466898204,0.8417257822540807,1.0,11.652590884852868,1.2070076991493577,9.417500437314509,0.279040860360891,5.4739709934502315e-09,977.5617601954727,12.599899182261918,52.44823981273536,117.82199008123844,,0.0,0.0187341109603368,False,False,,,,,5.0,1.0,0.0,9.643111996691932,False,0.05,n30_a15.0,True,False
(9472) Bruges,549,571,22,11,3,13.8,195.84410344890637,195.84410344890637,0.0312126866310917,0.0787509199024994,1.0,66.28719241510119,2.246961406299637,62.36361223076336,0.0231741591198962,4.319437901575453e-07,1862.4580551758409,9.509901101830907,1.3969703748801343,0.512303429909706,3.5974245990338343,0.0,0.1413188665579151,False,False,8.134,0.097,,,5.0,3.0,1.0,13.765460253808689,False,0.1162790697674418,n500_a0.0,True,False
2008 VZ52,59,68,9,6,2,19.06,22.10131836854465,22.10131836854465,0.3202421190929903,0.8365291649308134,1.0,36.05712862271596,1.1946481747045488,29.37976539983981,0.1895416726357975,1.0708879210087894e-23,480.87330080440734,21.757674939826337,73.31930828506519,40.09251951515431,5.884899193001242,0.0,0.25233054836233,False,False,,,,,5.0,1.0,0.0735294117647058,8.62841988401609,False,0.25,n30_a60.0,True,False
(576649) 2012 TD315,336,336,0,5,1,16.65,204.43865952966075,102.21932976483038,0.0058685640261543,0.078542929464601,1.0,18.15434367004316,2.089363026215172,16.688093084593042,0.0187505592661849,0.0039573799026325,531.4202775730519,2.599411866599288,3.6688268924451504,1.0838742532474706,7.468913206663491,0.0,0.0234098086363115,False,True,,,,,5.0,3.0,1.0,6.343962259352049,False,0.05,n200_a3.0,True,False
(237557) 2000 WF182,463,463,0,3,1,16.16,13.97339703556518,6.986698517782591,0.0060754244325783,0.0423422803879399,1.0,12.384074758930586,1.4921655837357342,11.455701385221817,0.0100379872244335,0.1001998543523434,608.2887870723498,43.53191894026408,1.9278371961119696,0.7703226501196733,1.081916046734448,4.0,0.0352241800267436,False,True,3.118,0.087,,,5.0,2.0,1.0,10.6911126724177,False,0.084526516106024,n200_a1.5,False,False
(398590) 2011 WS71,802,809,7,6,1,16.64,5.0869852971305285,2.543492648565264,0.0031278283119873,0.0184242719850008,1.0,9.5868842618007,1.51481077127647,8.215297513463458,0.0055386956323242,0.9508440609979926,604.0063321001362,118.73561585500252,1.3909596453350097,0.5432464792661227,1.2043073368102164,4.0,0.10188025365057,False,True,,,,,5.0,2.0,1.0,8.543579146309256,False,0.1162790697674418,n500_a0.0,False,False
(43016) 1999 VM,992,996,4,7,2,15.39,4.501260462037115,2.2506302310185573,0.0121726269350875,0.1629095992984771,1.0,121.00386210985832,13.011835775665311,115.51334426165326,0.0105564773747953,8.999963647671954e-35,1116.8839278747328,248.12692740052412,13.969977273225348,1.659544011381162,3.4460367689245546,3.0,0.9855134862106292,True,True,,,,,5.0,2.0,0.998995983935743,17.983673845302445,True,0.9575163398692812,n500_a6.0,True,True
(99820) 2002 LG56,2283,2290,7,7,1,14.99,5.987525870099506,2.993762935049753,0.0009029603885885,0.7856310307407599,1.0,2124.84135312846,78.55670130085082,1902.038069748514,0.0020124564426425,0.0,589.2557931260671,98.41390349037012,467.1990925077342,6.930189093162298,3.4198223782047488,51.0,0.991421845102446,True,True,2.756,0.262,,,5.0,1.0,0.0235807860262008,2.8662417562089786,True,0.9575163398692812,n1500_a60.0,True,True
(85942) 1999 EB6,462,468,6,4,1,14.47,3.4983700939470728,1.7491850469735364,0.0035577486371218,0.1474504790678505,1.0,57.63964589441385,6.178522541175053,53.22355288559614,0.0487770930275684,5.661493440201223e-13,362.70169810642255,103.67733783626092,8.012067086784267,1.9858138417312257,1.5259033055502036,0.0,0.9902255222095656,True,True,4.135,0.197,,,5.0,3.0,1.0,1.2109490208856857,True,0.9575163398692812,n200_a6.0,True,True
(137714) 1999 XY96,725,732,7,16,4,16.55,18.980852487078156,9.490426243539078,0.0128270362798634,0.0215462048083411,1.0,11.802595245878852,1.8222768290313056,10.643375082696023,0.0099581236732032,0.6598210200362727,2492.5018579914467,131.31664448097365,1.0534145482879302,0.5200464483121681,2.5349286858293025,3.0,0.0320865267511964,False,True,,,,,5.0,3.0,1.0,22.218458898278755,False,0.0588235294117647,n500_a0.0,False,False
(62725) 2000 TW51,79,79,0,2,1,14.61,1.9197124041064657,0.9598562020532329,0.0545939582208705,0.1598613470642684,1.0,7.533410976578926,1.3679323196207125,6.376094729458795,0.0475750804699182,0.521246540121884,215.00380507711088,111.99792459391064,1.0609076101684634,1.8809550358631208,,0.0,0.1612244716970693,False,True,,,,,5.0,4.0,1.0,2.0568103546028738,False,0.1798381953770035,n30_a0.0,False,False
(115798) 2003 UA230,144,148,4,4,2,15.21,127.0206762853993,127.0206762853993,0.2146282320084161,0.2514487018295718,1.0,33.11142168005275,4.288798209105545,30.55395194546279,0.0340444410900655,8.646974859574405e-07,560.2814808298135,4.410947077394961,7.090228329695247,3.326245708477898,2.2988148318206107,0.0,0.1147999437524201,False,False,5.405,0.066,,,5.0,7.0,1.0,10.257831101789456,False,0.1162790697674418,n100_a6.0,True,False
(255400) 2005 WE186,166,167,1,4,1,14.74,173.3667276066195,86.68336380330975,0.0267438657115072,0.1310474837738153,1.0,16.98740435026019,2.474601345872094,16.088908005770627,0.0290194656799835,0.0142469880836058,485.193444736884,2.7986537638168945,4.1002553453845,1.8852567790925088,3.3116780434369533,0.0,0.0142073167098013,False,True,7.558,0.054,,,5.0,8.0,1.0,1.719163080264562,False,0.05,n100_a3.0,False,False
(96842) 1999 RH208,266,266,0,6,1,14.94,4.34064062459418,2.17032031229709,0.0135238172441695,0.0493989923475939,1.0,9.105108202869282,1.480670485998957,7.931629732553514,0.0184684383584398,0.8942168901548931,610.6440604805248,140.68063064714457,1.3261643303962318,0.842805350302668,2.9722362353757985,1.0,0.064389246989289,False,True,,,,,5.0,6.0,1.0,1.2817796298002833,False,0.0909090909090909,n200_a0.0,False,False
(157292) 2004 RN312,464,470,6,9,3,15.23,135.5972113797278,67.7986056898639,0.0302578108237135,0.0588093120060529,1.0,20.813988290104337,2.8357697407662945,18.881622586063823,0.0110621740774069,0.0040205036107767,10454.230460062625,77.09768035558261,3.430570372261836,1.236998926779303,3.1821392953650127,1.0,0.3452675343529305,False,True,,,,,5.0,4.0,1.0,15.803120880215742,False,0.5151515151515151,n200_a3.0,True,False
(431292) 2006 UY274,51,52,1,3,1,16.19,24.959243810489625,12.479621905244812,0.0253567302040142,0.2039987517013436,1.0,9.46295530363438,1.4025300514136954,8.158703464834137,0.0782255449816769,0.7249090835505806,475.170782142668,19.037867723499215,1.365390704135125,1.8022868750629653,1.3273775899596305,1.0,0.0068064452915335,False,True,,,,,5.0,27.0,1.0,2.712652368413125,False,0.04,n30_a0.0,False,False
(469117) 2015 DU145,38,39,1,4,1,17.09,5.104592090264685,2.5522960451323424,0.0874658581498939,0.294210949153607,1.0,8.608335897575063,1.5849862186166177,8.005920961771185,0.1300547559066854,0.3800710086620855,559.3501787336427,109.57784066633208,1.4908517487298771,1.5906150633691385,72.63791028654316,0.0,0.0083421073198344,False,True,,,,,5.0,28.0,1.0,9.978357527223164,False,0.04,n30_a0.0,False,False
(8430) Florey,1915,1927,12,11,3,13.95,155.81730965012642,155.81730965012642,0.0153341467496404,0.0157392715678254,1.0,20.49326829888835,2.6141381849787493,18.55435436220131,0.0044329805470463,0.004560626135167,1869.4064256917336,11.997424611484536,6.1961749688126915,0.6621104355777415,1.6088968367545964,3.0,0.0175099814879452,False,False,,,,,5.0,2.0,0.5303580695381422,8.235856002040329,False,0.05,n1500_a6.0,True,False
(250087) 2002 GW24,37,39,2,3,1,16.11,240.0,240.0,0.0391415219885738,0.1896192705172658,1.0,12.083606788408405,1.638345703012235,10.364388342672346,0.1098664826233288,0.9638648733247318,559.5183547577471,2.33132647815728,20.078203135211005,5.067710842820987,82.60810822135733,0.0,0.0038316831866537,False,False,,,,,5.0,15.0,1.0,7.931238937597179,False,0.0,n30_a15.0,False,False
(43166) 1999 XO156,1335,1339,4,4,1,14.59,51.691265872296405,25.845632936148203,0.0451058511224626,0.7393577174367163,1.0,998.7916186514526,26.706307750666213,928.1387283740604,0.0032243070162064,0.0,576.1982844112208,11.146917659836816,208.64154027803977,6.958559875015897,3.085228835044228,4.0,0.7015753887254688,True,True,6.589,0.085,,51.997,5.0,1.0,0.0,10.372565401861417,True,0.6363636363636364,n500_a60.0,True,True
(345114) 2005 QA38,68,68,0,1,1,17.12,240.0,240.0,0.05163797758581,0.1823722048923332,1.0,8.819852015344942,1.1279159425319627,8.248533578660892,0.8625009713345209,0.4502203209785832,32.999766879715025,0.1374990286654792,20.047875741930618,11067958.51260754,,0.0,0.0036951896563096,False,False,,,,,5.0,2.0,1.0,0.0278238266553918,False,0.0,n30_a15.0,False,False
(59788) 1999 ND56,2460,2462,2,6,2,13.81,45.87570862295983,22.937854311479914,0.0006647413964821,0.0253902048089598,1.0,37.11341414415003,4.8807273525245085,34.564714879847514,0.0018314087129526,6.06967303097509e-10,875.1312181804678,19.076135158432912,6.906556838006103,0.6865125814675765,1.7696314428612114,7.0,0.1814654606515769,False,True,9.859,0.079,,,5.0,1.0,0.1328188464662875,11.748208747612386,False,0.25,n1500_a6.0,True,True
(136242) 2003 XZ,30,30,0,9,3,16.83,1.7669143524501956,1.7669143524501956,0.0118421865158255,0.3628235767103646,1.0,7.376588055384713,1.3598921430324231,6.4341659143325165,0.1391613075513346,0.4132330710382778,3120.586469941365,1766.1220905325831,7.830700877910201,3.561120264399739,2.029400853398428,0.0,0.0091351750443883,False,False,,,,,5.0,30.0,1.0,20.744189394824676,False,0.05,n30_a6.0,False,False
(3617) Eicher,2141,2141,0,4,1,12.63,176.4068365748084,88.2034182874042,0.0832432658334135,0.7650983734190557,1.0,4425.170401601775,12.752719824299827,4156.38293048221,0.0047244073408434,0.0,428.2093960158527,2.4273968307019835,490.7016931833407,10.257640101766183,29.803043536309325,1.0,0.7410894739431357,True,True,9.193,0.331,,10.305,5.0,1.0,0.0,0.848725678843735,True,0.7142857142857143,n1500_a60.0,True,True
(297584) 2001 SY31,94,94,0,4,2,17.54,1.141699253260183,1.141699253260183,0.124179847057276,0.2091677877747729,1.0,17.078714903595458,2.2141620207176795,15.245440672698798,0.0656888321814758,0.0102614060570067,1219.6604811874568,1068.2852578773711,7.614695885729794,4.901193006537534,2.689049228974431,0.0,0.7415561419291882,True,False,,,,,5.0,7.0,1.0,21.576890629424156,True,0.7142857142857143,n30_a6.0,True,False
(85920) 1999 CJ100,2194,2198,4,6,1,14.67,156.11867578799922,78.05933789399961,0.0021907561174746,0.0129578477411454,1.0,18.040263034620132,2.2026858063342982,16.290210294465346,0.0294561390699509,0.0123331388656265,577.7506067758659,3.7007142410074,10.145230285745813,0.6172631459200967,1.3376740722078404,2.0,0.0312701249396676,False,True,2.959,0.243,,,5.0,1.0,0.0186533212010919,3.94033790492249,False,0.0588235294117647,n1500_a6.0,False,False
(34186) 2000 QT47,323,326,3,5,1,14.77,170.434291338102,170.434291338102,0.0664022316683345,0.1141136985992153,1.0,31.937279722622502,3.7930752216139614,29.263871582681276,0.1783408783358334,1.243529497440594e-05,622.1597124275286,3.650437406362715,27.01287162207406,10.94107393813008,3.5643906672160908,0.0,0.0163044797982026,False,False,7.247,0.058,,,5.0,2.0,1.0,4.783597351406814,False,0.05,n200_a15.0,True,False
(22650) Brianloader,221,221,0,3,2,13.93,77.56040351918911,77.56040351918911,0.2510776253920525,0.4606647658059529,1.0,52.40823303856555,1.7779414362020538,45.528276929334304,0.1317369532804815,4.971681816809889e-26,1928.792516724905,24.86826304671952,14.23674130577004,4.642493191657527,3.6892754031889257,0.0,0.2895878669030056,False,False,9.16,0.052,,,5.0,1.0,0.3755656108597285,13.683637239437092,False,0.25,n200_a6.0,True,False
(49843) 1999 XP92,104,104,0,1,1,16.3,28.204650778470764,14.102325389235382,0.3242006500256436,0.2466605309033142,1.0,10.23261967582086,1.0621738950948931,8.291105148927823,0.1845437117876058,0.0005422171182906,22.999659834138583,0.8154562882123941,6.569090696203254,4.66604134547255,,0.0,0.0607826425150666,False,True,,,,,5.0,1.0,0.0,0.5705285495515833,False,0.0909090909090909,n100_a6.0,False,False
(399691) 2004 TT98,31,31,0,6,3,16.6,2.1692559420869735,1.0846279710434867,0.3012747390787304,0.477663081367903,1.0,7.877145541783316,1.5967290200240625,6.835091336368894,0.1130394652102975,0.033120391356546,9978.402582862938,4599.9194420843805,4.18191854043928,4.606092661800133,3.0047476075148003,0.0,0.0021556659803111,False,True,,,,,5.0,40.0,1.0,14.104639653243495,False,0.0,n30_a3.0,False,False
(17628) 1996 FB5,1949,1962,13,13,2,14.89,139.67682706697815,69.83841353348907,0.0025288739246319,0.0061930385637173,1.0,24.063439178940005,1.7314813738574144,24.589255510397393,0.0025260493061362,0.9999999999665892,1118.4678861759603,8.007540761501048,3.08693124974988,0.3779906226073612,2.594117689986873,1.0,0.0040547650065134,False,True,2.628,0.3,,,5.0,1.0,0.3119266055045872,16.140591841701344,False,0.0,n1500_a3.0,False,False
(234305) 2001 AF22,118,124,6,5,2,16.79,38.42822253543808,38.42822253543808,0.7222858756373407,0.9393668636200224,1.0,137.2416702800554,1.0188558058799866,120.33582983582716,0.2670401397815725,2.6446169790309514e-71,662.5617822115892,17.241541203228486,155.02288806609556,74.77395050575095,4.157713997910856,0.0,0.7588052202756779,True,False,,,,,5.0,1.0,0.0887096774193548,7.633010439956912,True,0.7142857142857143,n100_a60.0,True,False
